"","cell_ID","L4_5 IT CTX","L2_3 IT CTX","L5 NP CTX","Sst Chodl","Car3","L6 CT CTX","Sst","L5_6 IT CTX","L6 IT CTX","Pvalb","Lamp5","DG","L2_3 IT RSPv","L6b_CT ENT","L4 RSP-ACA","Vip","L5 PT CTX","L5 IT CTX","Oligo","L2_3 IT RSP","CA1-ProS","Micro-PVM","Sncg","L2 IT ENTl","SUB-ProS","L2_3 IT APr","NP PPP","L2_3 IT PPP","L3 IT ENTm","L6b CTX","Astro","NP SUB","CA1","L3 IT ENTl","L2_3 IT ENTl","CT SUB","L2_3 IT HATA","Lamp5 Lhx6","Endo","L6 IT ENTl","L5 IT TPE-ENT","Meis2 HPF","L2 IT PAR","L5 NP CT CTX ","L5 PPP","Pax6","Ndnf HPF","L2 IT ENTm","CA3","L2_3 IT ProS","CA2-IG-FC","SUB","SMC-Peri","CR"
"571","570",0,0,0,0,0,0,0.388360791792169,0,0,0,0,0,0,0,0.0016742564935538,0,0,0,0,0.298483520110805,0,0,0,0,0,0,0,0,0,0.302798322465073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00868310913839987
"572","571",0.165425788254036,0,0,0,0,0,0,0.310404296029035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953009461803017,0,0,0,0,0,0,0,0.428868969536627,0,0,0,0,0,0,0,0,0,0,0,0,0
"573","572",0,0,0,0.492061939378677,0,0,0,0,0,0,0,0,0,0,-2.51349338281663e-18,0.507938060621323,0,0,0,0,0,0,2.00063778927949e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53656718469174e-18
"574","573",0,0,0,0,0,0,0.601993658866318,0,0,0,0,0,0,0,0.000183862807425625,0,0,0.198407739021438,0,0.190001697755038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00941304154978025,0,0,0,0,0,0,0,0,0,0,0,0,-2.2774291177368e-19
"575","574",0,0,0,0.352208217889306,0,0,0,0,0,0,0,0,0,0,-2.52424247810159e-19,0.647791782110694,0,0,0,0,0,0,-7.96392365703381e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.71998167621987e-19
"576","575",0,0,0,0,0.333152114160369,0.666847885839631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"577","576",0,0,0,0,0,0,0,0.72640507236776,0,0,0,0,0,0,0.00191576949045302,0,0,0.10031260882392,0,0.171341830536474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47187813919566e-05,0,0
"578","577",0,0,0,0,0.103492685818988,0,0,0,0,0,0,0,0,0,-2.11405503150699e-18,0.456733032014519,0,0,0,0.0219214189716448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349307590185841,0,0,0,0,0,0.0681770124910187,0,0,0,0,0,0,0.000368260517988483
"579","578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00450939283504677,0.314251526389337,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04429896948647e-18,0,0.0230796369502787,0,0,0,0,0,0,0,0,0.552842256220499,0,0,0,0,0,0.102439138717282,0,0,0,0,0,0,0.00287804888755567
"580","579",0,0,0,0,0,0,0,0.470209125018906,0,0,0,0,0,0,0.00019899239003069,0,0,0.450993414654732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785984679363318,0,0,0,0,0
"581","580",0,0,0,0,0,0,0.351653745025217,0.216487889784256,0,0,0,0,0,0,-7.09740978866069e-19,0,0,0,0,0.308460775527229,0,0,0,0,0,0,0,0,0,7.79963047312944e-05,0,0,0,0,0,0,0,0,0,0,0.123319593358566,0,0,0,0,0,0,0,0,0,0,0,0,6.12474009296636e-20
"582","581",0,0,0.207443399495151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211767099013404,0,0.163876182408057,0.30278125930852,0,0,0,0,0,0,0,0,0,0,0.108218749113585,0,0,0,0,0,0,0,0,0,0.00591331066128164,0,0,0,0,0,0,0,0,0,0,0,0,0
"583","582",0,0,0.428123485698819,0.000707005103188714,0,0,0.346591494577964,0,0,0.217273109402192,0,0,0,0,0.00285990192017053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444500329766543
"584","583",0,0,0.509409297068222,0.00292221893344038,0,0,0.350621347701635,0,0,0,0,0,0,0,3.60657650512839e-20,0,0,0,0,0.0078360260874571,0,0,0,0,0,0,0,0,0,0.0533280828815807,0,0,0,0,0,0,0,0,0,0,0.0615548617520682,0,0,0,0,0,0,0,0,0,0,0,0,0.0143281655755967
"585","584",0,0,0,0.087648957573791,0,0,0.0871237751006882,0,0,0.798385596703959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026841670621562,0,0,0,0,0,0,0,0,0,0,0,0,0
"586","585",0,0,0,0.166380351658058,0,0,-1.68012163456166e-18,0,0,0,0.0903195776740036,0,0,0,-4.24252442157462e-18,0.327275729024452,0,0,0,0.00599673207328582,0,0,2.09328975325141e-19,0,0,0,0,0,0,7.75611685529542e-19,0,0,0,0,0,0,0,0,0,0,0.336523567824728,0,0,0,0,0,0,0,0,0,0,0,0,0.0735040417454728
"587","586",0,0,0.0654745630836083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715492833324,0,0,0,0,0,0,0,0,0,0,0,0.002768557683899,0.860207595900093,0,0,0,0,0,0,0,0,0,1.42753312970278e-20,0,0,0,0,0,0,0,0,0,0,0,0,0
"588","587",0,0,0.37909547254778,0,0,0,0,0,0,0.124259395852436,0,0,0,0,0.136181570684109,0.273609588754958,0,0,0,0,0,0,0.0319906760311495,0,0,0,0,0,0,0.00286108996982453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520022061597437
"589","588",0,0,0,0,0.00575789683415005,0,0,0,0,0,-2.29183749180926e-20,0,0,0,7.8126308703592e-19,0.326923736560573,0,0,0,0.094563651711941,0,0,0.0746740523144461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472058352742846,0,0,0,0,0,0,0,0,0,0,0,0,0.0260223098360438
"590","589",0,0,0,0.115284545493333,0,0,0.244827916791184,0,0,0,0,0,0,0,2.09040868894979e-05,0.191167293334167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443533754521308,0,0,0,0,0,0,0,0,0,0,0,0,0.00516558577311782
"591","590",0,0,0,0,0,0,0,0.16554822793446,0,0.432574168008334,0,0,0,0,-8.11457374276026e-21,0,0,0,0,0.268087397442219,0,0,0,0,0,0,0,0,0,0,0,0,-6.76951441117818e-20,0,0,0,0,0,0,0,0.133790206614987,0,0,0,0,0,0,0,0,0,0,0,0,0
"592","591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000344799750437252,0.306706344195487,0,0,0,0.372635230995178,0,0,3.36604202165937e-20,0,0,0,0,0,0,0.134414566394099,0,0,0,0,0,0,0,0,0,0,0.18190751620174,0,0,0,0,0,0,0,0,0,0,0,0,0.00399154246305869
"593","592",0,0,0.199909473901176,0,0,0,0.197029080050167,0,0,0,0,0,0,0,0,0,0,0,0,0.353303037985753,0,0,0,0,0,0,0,0,0,0.0442608304991595,0,0,0,0,0,0,0,0,0,0,0.205497577563745,0,0,0,0,0,0,0,0,0,0,0,0,-8.77205013798858e-22
"594","593",0,0,0,0.0429504689637571,0,0,0.222457537408122,0.0962523286151645,0,0,0,0,0,0,3.57187974239199e-20,0.336979442232884,0,0,0,0.00885557827957506,0,0,0,0,0,0,0,0,0,1.57203505063956e-18,0,0,0,0,0,0,0,0,0,0,0.292299556477831,0,0,0,0,0,0,0,0,0,0,0,0,0.000205088022666788
"595","594",0,0,0,0,0,0,0,0,0,0,-1.92775043652526e-18,0,0,0,0.00402983489396397,0.306000142622912,0,0,0,0.22881526849457,0,0,0.00176086026038117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45704077343752,0,0,0,0,0,8.30752901332401e-05,0,0,0,0,0,0,0.00227004500052021
"596","595",0,0,0,0.349121799743237,0,0,0.128495961146438,0,0,0.110130282212108,0,0,0,0,0.0147582677337763,0.381323770018655,0,0,0,0,0,0,3.10220823470372e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032534263573946,0,0,0,0,0,0,0,0,0.0109392184314738,0,0,0,0,0,0,0.00490535807857265
"597","596",0,0,0.135525392676228,0,0,0,0,0.639097275040345,0,0,0,0,0,0,0.0257105755901626,0,0,0.144041444963555,0,0,0,0,0,0,0,0,0,0,0,0.036661981640213,0,0.0189633300894968,0,0,0,0,0,0,0,0,6.56687843017699e-20,0,0,0,0,0,0,0,0,0,0,0,0,0
"598","597",0.136840397818938,0,0,0,0,0,0,0.27087939378578,0,0,0,0,0,0,0.00702044315021536,0,0,1.27768931114446e-06,0,0.423048352161373,0,0,0,-1.84616784178937e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51666559791302e-21,0,0,0,0,0,0,0,0.162210135394383,0,0,0,0,0
"599","598",0,0.480821506090224,0,0,0,0.0880642742044303,0,0.0599000066748938,0,0,0,0,0,0,0,0,0,0,0,0.300269052319435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618541725615744,0,0,0,0,0.0090909881494429
"600","599",0,0,0,0,0,0,0,0,0,0.565860270147882,0,0,0,0,0.0380786603453077,0.381243284261166,0,0,0,0,0,0,-1.39573664374295e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148177852456444
"601","600",0,0,0,0,0,0,0,0.468601579479981,0,0,0,0,0,0,0.000648179867728345,0.191186265725604,0,0,0,0.328472260771208,0,0,0,0,0,0,0,0,0,-2.34614886456441e-18,0,0,0,0,0,0,0,0,0,0,0.00258646836447879,0,0,0,0,0,0,0,0,0,0,0,0,0.00850524579099912
"602","601",0,0,0.44665829393466,0,0,0.0180194468818354,0,0,0,0.0130393890446167,0,0,0,0,0.00104784054859624,0,0,0,0,0.000392546910407371,0,0,0,0,0,0,0,0,0,0.00979794580265053,0,0,0,0,0,0,0,0,0,0,0.466978508282909,0,0,0,0,0,0,0,0.0412820355921115,0,0,0,0,0.00278399300221317
"603","602",0,0,0,0,0,0.315730341226936,0,0.509149274847065,0,0,0,0,0,0,-1.66767638955004e-18,0,0.175120383925999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1059751099617e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
"604","603",0,0,0,0.000796999441075363,0,0.0835948139430632,0.155416146621997,0.00838509577143037,0,0,0,0,0,0,-1.79479000009401e-19,0.321004177867426,0,0,0,0.126291034347875,0,0,0,0,0,0,0,0,0,0.0575769277484228,0,0,0,0,0,0,0,0,0.00729426094149202,0,0.23349026845934,0,0,0,0,0,0,0,0,0,0,0,0,0.00615027485787799
"605","604",0,0,0,0.00155651923520224,0,0,0.0392825360136967,0,0,0,0,0,0,0,0.0634278415018981,0.232228208285859,0,0,0,-1.00852738974274e-18,0,0,0.00101111405960909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658898225393312,0,0,0,0,0,2.02855744025537e-18,0,0,0,0,0,0,0.00359555551042318
"606","605",0,3.97312537543994e-19,0,0,0,0,0,0.00420985697137671,0,0,0,0,0,0,0,0,0,0.679596630045131,0,0.316193512983492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31163401463825e-21,0,0,0,0,0,0,0,0,0,0,0,0,0
"607","606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111401649807309,0.284859673953359,0,0,0,0.412851569725534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188199737131079,0,0,0,0,0,0,0,0,0,0,0,0,0.00268736938271849
"608","607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287292532948594,0,0.336250813778247,0,0,0,0,0,0,0,0,0,0,0.244070550239651,0,0,0,0,0,0,0.132386103033507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"609","608",0,0,0,0.562689268069599,0,0,0,0,0,0,0,0,0,0,0.0995934666178055,0,0,0,0,0.319710166344809,0,0.00820447937435808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00548724767264551,0,0.000311527516603335,0,0,0,0,0,0,0,0,0,0,0,0,0.00400384440417981
"610","609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.30753118861805e-19,0.496957737311551,0,0,0,0.187287767069929,0,0,0.00149420212720417,0,0,0,0,0,0,0.00709174510674316,0,0,0,0,0,0,0,0,0,0,0.30400381210169,0,0,0,0,0,0,0,0,0,0,0,0,0.00316473628288337
"611","610",0,0,0,0,0,0,0,0.357133252845387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642856588901607,0,0,0,0,0,0,0,1.01582530062726e-05,0,0,0,0,3.49217590308934e-21
"612","611",0,0,0,0,0,0,0.527363530084511,0.362801165082635,0,0,0,0,0,0,1.90672436722471e-19,0,0,0,0,0.00189439016195099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107940914670903,0,0,0,0,0,0,0,0,0,0,0,0,-5.45863130839045e-20
"613","612",0,0,0,0,0,0,0,0.254544299334529,0,0.409405093234904,0,0,0,0,-1.20009809533847e-19,0,0,0,0,0.294806661760971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412439456695963,0,0,0,0,0,0,0,0,0,0,0,0,5.63459241355e-20
"614","613",0,0.118711103245786,0,0,0,0,0,0.79485407890987,0,0,0,0,0,0,0.000516146903110995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763221378915177,0,0.00959653304971512,0,0,0,0,0,0,0,0,0,0,-2.43555376587888e-20
"615","614",0,0,0,0,0,0.101546588262768,0,0.404383424498746,0,0,0,0,0,0,5.68340139725762e-06,0,0,0,0.136453778485702,0.287465686622881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701448387285052,0,0,0,0,0
"616","615",0,0,0,0.00453210037026399,0,0,0.676905858672018,0,0,0.0199705217373309,0,0,0,0,0.0462368033879556,0,0,0,0,0.245023873063302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406268211821417,0,0,0,0,0,0,0,0,0,0,0,0,0.00326816065091469
"617","616",0,0,0,0,0,0,0,0,0,0,0.125910566977504,0,0,0,-2.35677241669302e-20,0,0,0.247745619913076,0,0.445458405007487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936280519218503,0,0,0.0872573561800831,0,0,0,0,0,0,0,0,0,0,0,0,0
"618","617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75605793962485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24394206037515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619","618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449717303036639,0.38285339071394,0,0,0,0.310949500879206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259643197828298,0,0,0,0,0,0,0,0,0,0,0,0,0.00158218027489099
"620","619",0,0,0,0.00406044975422839,0,0,0.531208366517773,0,0,0,0,0,0,0,0.00765724654503688,0,0,0,0,0.0230186161782923,0,0,0,0,0,0,0,0,0,0.349014837046363,0,0.0685749677409879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164655162173183
"621","620",0,0,0.0811411670137402,0.103590682482894,0,0,5.66093971550922e-05,0,0,0.243496155267952,0,0,0,0,0.01320549044454,0.478476918253175,0,0,0,0,0,0,7.20986695307951e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079960878471013
"622","621",0,0,0,0,0,0.0944023479606788,0,0,0,0.23070770941234,0,0,0,0,0.0316973142637058,0.599858623001458,0,0,0,0,0,0,-7.31425415048783e-20,0,0,0,0,0,0,0.00258330757496072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407506977868564
"623","622",0.182172949729476,0,0,0,0.0337639917763483,0,0,0.00507159325653876,0,0,0,0,0,0,0.00359621497361389,0,0.352458300449606,0,0,0.250953106143462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171983843670955,0,0
"624","623",0,0,0,0.00271637289339614,0,0.140611357908546,0.719590619318214,0,0,0,0,0,0,0,-6.44312165933567e-19,0,0,0,0,0.0658129994227218,0,0,0,0,0,0,0,0,0,2.59054122621808e-19,0,0,0,0,0,0,0,0,0,0,0.0703779561122549,0,0,0,0,0,0,0,0,0,0,0,0,0.000890694344867064
"625","624",0,0,0.491651497959018,0,0,0,0,0,0,0.281953884907132,0,0,0,0,0.214592137571566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118024795622844
"626","625",0,0,0,0,0,0,0,0,0,0.0273346329188303,0,0,0,0,0.00435583712289666,0.241553431206833,0,0,0,0.34554587153091,0,0,0,0,0,0,0,0,0,0.283370351358333,0,0,0,0,0,0,0,0,0,0,0.094847595558885,0,0,0,0,0,0,0,0,0,0,0,0,0.00299228030331261
"627","626",0,0,0,0.00776265300078079,0,0,0.92289396007258,0,0,0,0,0,0,0,6.84487033731951e-19,0,0,0,0,0.0600806797292377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00926270719740203
"628","627",0,0,0,0,0,0.15630153596604,0,0.146423285453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69727517858096,0,0,0,0,0,0,0,0,0,0,0,0,-1.20045777074239e-20
"629","628",0,0,0.454549555776431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545450444223569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630","629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101610120124094,0.255153840086078,0,0,0,0.37010019554423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259150921587608,0,0,0,0,0,0,0,0,0,0,0,0,0.013984922657989
"631","630",0,0,0,0,0.223507080872734,0,0.522011683192942,0,0,0,0,0,0,0,1.842528300811e-19,0,0,0,0,4.11692980373191e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254481235934323,0,0,0,0,0,0,0,0,0,0,0,0,6.71965669426319e-20
"632","631",0,0,0.0936589146364304,0.0342887584403937,0.0312495534245182,0,0,0.00587869095495232,0,0.48596276711927,0,0,0,0,0,0,0,0,0,-8.27174311978766e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348961315424436,0,0,0,0,0,0,0,0,0,0,0,0,-6.57350322166301e-20
"633","632",0,0,0,6.39730311279578e-23,0,0,0.348282396002967,0.375174747042126,0,0,0,0,0,0,-3.39500139160818e-19,0,0,0,0,0.0382853331659176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23825752378899,0,0,0,0,0,0,0,0,0,0,0,0,2.00858625016096e-19
"634","633",0,0,0,0.000233331541010155,0,0,0.188043833600867,0,0,0,0.082932566335866,0,0,0,1.24948020303454e-18,0,0,0.190413433494097,0,0.10231349086743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196476887527461,0,0,0,0,0,0.239586456633269,0,0,0,0,0,0,8.76857705377331e-20
"635","634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417978548999661,0.414489334352248,0,0,0,0.295794768914038,0,0,0,0,0,0,0,0,0,0.126599071889116,0,0,0,0,0,0,0,0,0,0,0.109880107386036,0,0,0,0,0,0.0326434749380177,0,0,0,0,0.0160923023775381,0,0.000321154653009913
"636","635",0,0,0,0,0,0,0,0.120999867932404,0,0.148573616801058,0,0,0,0,0,0,0,0,0,0.367512778273846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362913736992692,0,0,0,0,0,0,0,0,0,0,0,0,-1.7010195496494e-19
"637","636",0,0,0.419683017542242,0,0,0,0,0,0,0.0758464269058272,0,0,0,0,0.160722044167854,0.229780415581191,0,0,0,0,0,0,0.00582312994658263,0,0,0,0,0,0,0.0489405650484119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592044008078913
"638","637",0,0,0,0,0,0.10519012296858,0,0,0,0.28762724770474,0,0,0,0,0,0,0,0,0,0.308342472803687,0,0,0,0,0,0,0,0,0,0.00736890576644488,0,0,0,0,0,0,0,0,0,0,0.291471250756549,0,0,0,0,0,0,0,0,0,0,0,0,-2.77587871657356e-20
"639","638",0,0,0,0.0325158634010677,0,0,0.199456529046247,0,0,0,0,0,0,0,6.9790231865618e-05,0.248006544416526,0,0,0,1.48502206770639e-18,0,0,6.53871932435702e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493345134224774,0,0,0,0,0,0,0,0,0,0,0,0,0.0266061386795195
"640","639",0,0,0.275257729672341,8.04989339036694e-05,0,0,0.302850594194864,0,0,0,0,0,0,0,-1.61457094491711e-19,0,0,0.253811054282073,0,0.122805682762894,0,0,0,0,0,0,0,0,0,0.000328173449464375,0,0,0,0,0,0,0,0,0,0,0.0424854340995722,0,0,0,0,0,0,0,0,0,0,0,0,0.00238083260488795
"641","640",0,0,0,0.0791159406482249,0,0,0.279454871941676,0,0,0,0,0,0,0,-5.75309704104751e-19,0.374718688450341,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7583718110766e-19,0,0,0,0,0,0,0,0,0,0,0.263700059411599,0,0,0,0,0,0,0,0,0,0,0,0,0.00301043954816008
"642","641",0,0,0,0.0436747488111995,0,0,0,0.00160044016911759,0,0.614732004948724,0,0,0,0,0.0435375612417393,0,0,0,0,0.0673069811011328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227352863584533,0,0,0,0,0,0,0,0,0,0,0,0,0.0017954001435539
"643","642",0.283433652451793,0,0,0,0,0,0,0.548212831582867,0,0,0,0,0,0,7.74237934367354e-05,0,0,0.0824684514732968,0,0.0858076406986063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"644","643",0,0,0,0,0,0,0.281703599986466,0,0,0,0,0,0,0,1.70365021102872e-19,0,0,0,0,0.15024157375819,0,0,0,0,0,0,0,0,0,0.43663620349339,0,0,0,0,0,0,0,0,0,0,0.12720665482836,0,0,0,0,0,0,0,0,0,0,0,0,0.00421196793359253
"645","644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9267803521118e-19,0.257314914909535,0,0,0,0.220061325077994,0,0,0.00076673527091458,0,0,0,0,0,0,0.0607764327127394,0,0,0,0,0,0,0,0,0,0,0.455983880582942,0,0,0,0,0,0,0,0,0,0,0,0,0.00509671144587515
"646","645",0,0,0,0,0,0.00100288700129855,0,0.121801405419811,0,0.399440036846418,0,0,0,0,3.69404392488108e-19,0,0,0,0,0.170956672000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306798998732464,0,0,0,0,0,0,0,0,0,0,0,0,1.67508890411064e-19
"647","646",0,0,0,0,0.0956460991173976,0,0,0,0,0,0,0,0,0,0.0564624432237349,0,0,0,0,0.199434204376456,0,0,0,0,0,0,0,0,0,-7.00333850347346e-19,0,0,0,0,0,0,0,0,0,0,0.564788973631405,0,0,0,0,0,0.0732516476101416,0,0,0,0,0,0,0.0104166320408647
"648","647",0.145630979786661,0,0,0,0,0,0,0.308449124621071,0,0,0.0514727898818082,0,0,0,0.00126673131283273,0,0,0.11336406523951,0,0.347182632160122,0,0,0,0,0,0,0,0,0,0,0.0326336769979952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"649","648",0,0,0,0,0,0.288056497471243,0.4163772271955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117507929874444,0,0,0,0,0,0,0,0.283815482345813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650","649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6488790929297e-05,0,0,0,0,0.513263777185703,0,0,0,0,0,0,0,0,0,0.0439128692755458,0,0,0,0,0,0,0,0,0,0,0.363327923235321,0,0,0,0,0,0.0794089415125005,0,0,0,0,0,0,0
"651","650",0,0,0.524575778152114,0,0.152152883811909,0,0,0,0,0,0,0.0412990488750834,0,0,3.39141692954565e-05,0,0,0,0,0.0637812828200013,0,0,0.0417394307866402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858421271085088,0,0,0,0,0,0,0,0.090575534276448,0,0,0,0,0
"652","651",0,0,0,0.00376415231080794,0,0,0.718767329230032,0.202281508397494,0,0.075187010061666,0,0,0,0,3.36331972836449e-20,0,0,0,0,-2.42159020442243e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"653","652",0,0.00870942345185421,0,0,0,0,0,0.244435536591095,0,0,0,0,0,0,0.0846683997538687,0,0,0.00629375757081538,0,0.573213703325896,0,0,0,0,0,0,0.00793943489207942,0,0,0.0681509158170889,0,0,0,0,0,0,0,0,0,0,0.00286067235825,0,0,0,0,0,0,0,0,0,0,0.00372815623905259,0,0
"654","653",0,0,0,0,0,0,0,0,0,0.468718324924447,0,0,0,0,0.103355244757566,0.338516278759231,0,0,0,0,0,0,-1.61977444906429e-19,0,0,0,0,0,0,0.0332594641231235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561506874356334
"655","654",0,0,0,0,0,0,0,0,0,0.375529070406471,0,0,0,0,0.431412474727772,0,0,0,0,0,0,0,0.184704094954108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00835435991164959
"656","655",0,0,0,0.462630132109311,0,0,0,0,0,0,0,0,0,0,3.59191668659021e-18,0.406862533820118,0,0,0,-6.09993144586394e-18,0,0,-3.16942412239235e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130507277836584,0,0,0,0,0,0,0,0,0,0,0,0,5.62339870393311e-08
